event_id,start_time,city,state,country,lat,lng,Event_Category
1936602297,2012-08-08T00:00:00.000Z,Atlanta,GA,United States,33.773,-84.38600000000001,Political
2237845054,2012-07-28T22:00:00.000Z,Rochester,NY,United States,43.16,-77.611,Literature
3711142970,2012-12-09T15:30:00.003Z,Statesboro,GA,United States,32.442,-81.77,Outdoors
2721915258,2012-07-20T18:30:00.000Z,Guelph,ON,Canada,43.543,-80.285,Food
3162733359,2012-09-19T01:00:00.003Z,San Francisco,CA,United States,37.772,-122.429,Entertainment
3206318677,2012-09-24T03:00:00.003Z,Moab,UT,United States,38.577,-109.552,Music
1040065732,2012-08-04T14:00:00.000Z,Montreal,QC,Canada,45.513999999999996,-73.572,Food
307154395,2012-07-21T19:00:00.000Z,New York,NY,United States,40.74,-73.99,Outdoors
742350899,2012-11-18T18:00:00.003Z,Vernon,CT,United States,41.839,-72.46600000000001,Dance
758554823,2012-09-26T00:30:00.003Z,Uniondale,NY,United States,40.716,-73.601,Food
112481483,2012-10-24T21:30:00.003Z,Baltimore,MD,United States,39.311,-76.617,Dance
1124759638,2012-08-20T04:00:00.003Z,Burbank,CA,United States,34.181999999999995,-118.31299999999999,Entertainment
3522658367,2012-12-01T20:00:00.003Z,Kenmore,WA,United States,47.758,-122.238,Sports
4151048948,2012-09-15T13:00:00.003Z,Gilgo Beach,NY,United States,40.618,-73.395,Food
1530606699,2012-09-16T15:00:00.003Z,Brooklyn,NY,United States,40.684,-73.968,Food
2457920965,2012-11-20T23:30:00.003Z,Washington,DC,United States,38.898,-77.021,Entertainment
1397896673,2012-10-14T01:00:00.003Z,Deale,MD,United States,38.801,-76.54,Music
3064873108,2012-12-09T23:00:00.003Z,Atlanta,GA,United States,33.795,-84.411,Political
149435017,2012-10-29T00:00:00.001Z,College Station,TX,United States,30.616999999999997,-96.31700000000001,Sports
2094040527,2012-09-24T00:30:00.003Z,Chula Vista,CA,United States,32.641999999999996,-116.96799999999999,Fashion
1460904473,2012-06-23T16:00:00.000Z,Cincinnati,OH,United States,39.154,-84.461,Music
533002012,2012-12-22T00:00:00.003Z,Detroit,MI,United States,42.335,-83.04299999999999,Sports
2465147254,2012-12-14T21:00:00.003Z,Tallahassee,FL,United States,30.448,-84.315,Literature
3644335591,2012-12-08T00:00:00.003Z,Mobile,AL,United States,30.686999999999998,-88.045,Art
3068288994,2012-09-15T20:30:00.003Z,Croton-on-Hudson,NY,United States,41.205,-73.89399999999999,Political
2804491815,2012-12-09T20:00:00.003Z,Encinitas,CA,United States,33.046,-117.28,Outdoors
3360052027,2012-12-09T00:00:00.003Z,Bronx,NY,United States,40.861999999999995,-73.906,Political
3962218352,2012-12-02T02:00:00.003Z,Saint Clair Shores,MI,United States,42.474,-82.905,Outdoors
1384481705,2012-09-17T22:00:00.003Z,Houston,TX,United States,29.755,-95.36200000000001,Entertainment
2650719598,2012-07-14T19:00:00.000Z,Chico,CA,United States,39.736,-121.83,Dance
417965221,2012-09-01T01:00:00.003Z,Norcross,GA,United States,33.922,-84.212,Art
979351060,2012-11-22T17:00:00.003Z,Norwalk,CA,United States,33.907,-118.083,Volunteer
3270446255,2012-10-13T15:00:00.003Z,New York,NY,United States,40.657,-73.93,Entertainment
2019888884,2012-10-27T01:30:00.003Z,Zephyrhills,FL,United States,28.247,-82.189,Political
3099816354,2013-05-03T22:00:00.003Z,Buffalo,NY,United States,42.948,-78.829,Dance
3508277438,2012-09-22T16:00:00.003Z,New York,NY,United States,40.741,-73.993,Fashion
1141440562,2012-06-07T19:30:00.000Z,Nashville,TN,United States,36.126999999999995,-86.77799999999999,Volunteer
3685087551,2012-08-06T01:30:00.000Z,Bar Harbor,ME,United States,44.388000000000005,-68.205,Outdoors
4239741260,2012-12-09T03:00:00.003Z,Allentown,PA,United States,40.586999999999996,-75.60300000000001,Dance
4260710887,2012-10-27T02:00:00.003Z,Novi,MI,United States,42.493,-83.46799999999999,Dance
1005285921,2012-10-13T17:00:00.003Z,Brookings,OR,United States,42.045,-124.266,Literature
3644180655,2012-06-21T21:00:00.000Z,East Meadow,NY,United States,40.724000000000004,-73.565,Music
3840265685,2012-11-14T22:45:00.003Z,Madrid,m,Spain,40.417,-3.7060000000000004,Entertainment
497920206,2012-10-19T17:00:00.003Z,Houston,TX,United States,29.781,-95.395,Literature
2419848031,2012-10-31T00:00:00.001Z,Sale,VIC,Australia,-38.111999999999995,147.07,Food
1600444204,2012-10-09T22:00:00.003Z,Glasgow,KY,United States,36.991,-85.912,Music
1081358438,2012-06-30T10:00:00.000Z,Baltimore,MD,United States,39.3,-76.622,Entertainment
863086943,2012-12-02T23:30:00.003Z,Las Vegas,NV,United States,36.171,-115.14399999999999,Political
2408892035,2012-12-01T09:00:00.002Z,Westchester,California,United States,33.96,-118.4,Sports
2683578935,2012-12-02T00:00:00.003Z,Arden,NC,United States,35.481,-82.52600000000001,Fashion
460720474,2012-12-01T18:00:00.003Z,Las Vegas,NV,United States,36.023,-115.126,Literature
1078886099,2012-10-26T08:00:00.003Z,Canberra,ACT,Australia,-35.187,149.11700000000002,Food
1211496087,2012-10-19T00:00:00.001Z,Middleboro,MA,United States,41.891999999999996,-70.914,Entertainment
1359738108,2012-08-02T01:00:00.000Z,Jacksonville,FL,United States,30.304000000000002,-81.655,Fashion
538431334,2012-09-27T23:00:00.003Z,Atlanta,GA,United States,33.839,-84.37899999999999,Social
1136247544,2013-03-09T17:00:00.003Z,Altamonte Springs,FL,United States,28.654,-81.387,Art
3735257157,2012-08-12T05:00:00.000Z,Brooklyn,NY,United States,40.6,-73.961,Outdoors
1640980246,2012-07-25T09:00:00.000Z,Boston,MA,United States,42.349,-71.096,Outdoors
726975820,2012-12-12T22:00:00.003Z,Maitland,FL,United States,28.636,-81.4,Entertainment
1595859749,2012-08-24T00:00:00.001Z,Fresno,CA,United States,36.806,-119.78,Food
4209234044,2012-12-13T19:45:00.003Z,Duncan,BC,Canada,48.778999999999996,-123.708,Social
3373183101,2012-11-03T13:30:00.003Z,Pittsburgh,PA,United States,40.444,-79.94800000000001,Literature
2247695123,2012-10-13T19:00:00.002Z,Manassas,Virginia,United States,38.751,-77.476,Political
1735951802,2012-10-14T18:00:00.003Z,Cincinnati,OH,United States,39.139,-84.355,Fashion
1052691884,2012-12-09T00:00:00.003Z,Richmond,VA,United States,37.580999999999996,-77.508,Food
1716405852,2012-08-24T02:30:00.003Z,Boston,MA,United States,42.351000000000006,-71.066,Fashion
4021656806,2013-01-09T03:00:00.003Z,Tempe,AZ,United States,33.426,-111.94,Social
3716660863,2012-11-03T03:55:00.003Z,Ottawa,ON,Canada,45.428999999999995,-75.694,Entertainment
676949415,2012-11-16T08:30:00.003Z,Frankston,VIC,Australia,-38.149,145.12,Social
1651900403,2012-04-20T00:00:00.000Z,Gisborne,Victoria,Australia,-37.483000000000004,144.583,Volunteer
4089573046,2012-11-25T04:00:00.003Z,Los Angeles,CA,United States,34.067,-118.272,Entertainment
2076433409,2012-12-23T01:00:00.003Z,Fort Worth,TX,United States,32.727,-97.44,Art
1003994309,2012-09-11T00:00:00.001Z,Athens,TN,United States,35.451,-84.62200000000001,Literature
865667141,2012-09-13T21:30:00.003Z,Tampa,FL,United States,28.064,-82.413,Entertainment
3109394576,2012-11-09T00:00:00.001Z,New Hamburg,ON,Canada,43.333999999999996,-80.717,Political
4021998232,2012-09-24T13:00:00.003Z,Waterloo,ON,Canada,43.472,-80.545,Food
3221393046,2012-10-02T12:00:00.003Z,Woodstock,NB,Canada,46.17,-67.577,Outdoors
2333927679,2012-11-12T23:00:00.003Z,Austin,TX,United States,30.185,-97.855,Sports
667347544,2012-07-04T14:00:00.000Z,Lancaster,CA,United States,34.66,-118.14,Fashion
962593203,2012-12-08T03:00:00.003Z,Hinesville,GA,United States,31.820999999999998,-81.637,Food
4286854719,2012-09-08T03:30:00.003Z,Honolulu,HI,United States,21.301,-157.81799999999998,Social
2276987559,2012-10-28T01:00:00.003Z,Merrillville,IN,United States,41.47,-87.334,Volunteer
131102852,2012-09-23T04:10:00.003Z,San Bernardino,CA,United States,34.148,-117.294,Dance
518806900,2012-08-07T02:00:00.000Z,Milton,ON,Canada,43.49100000000001,-79.876,Entertainment
89701231,2012-07-29T02:00:00.000Z,Modesto,CA,United States,37.692,-121.06200000000001,Fashion
2503939496,2012-11-04T02:00:00.003Z,Columbus,OH,United States,39.931999999999995,-83.146,Entertainment
816490278,2012-08-03T01:30:00.000Z,Minneapolis,MN,United States,44.97,-93.243,Social
1123901459,2012-09-12T11:00:00.003Z,Toronto,ON,Canada,43.646,-79.406,Volunteer
56592811,2012-09-06T03:00:00.003Z,Rio Rancho,NM,United States,35.253,-106.697,Food
2331584412,2012-12-10T00:00:00.001Z,Albuquerque,NM,United States,35.086999999999996,-106.59700000000001,Sports
2153125732,2012-09-09T17:00:00.003Z,Albany,NY,United States,42.659,-73.766,Political
2723892611,2012-10-19T04:00:00.003Z,Tonawanda,NY,United States,42.982,-78.825,Political
11250888,2012-09-14T02:00:00.003Z,Providence,RI,United States,41.828,-71.41,Political
132795508,2012-12-12T23:00:00.003Z,Tampa,FL,United States,27.956999999999997,-82.46,Dance
4269719765,2012-12-22T18:00:00.003Z,Hartland,WI,United States,43.117,-88.348,Art
85323396,2012-10-06T01:30:00.003Z,Irvine,CA,United States,33.683,-117.833,Social
3828627164,2012-12-01T01:00:00.003Z,Chicago,IL,United States,41.92,-87.678,Sports
3938545801,2012-09-17T22:00:00.003Z,East Point,GA,United States,33.658,-84.495,Volunteer
1980630271,2012-10-13T01:00:00.003Z,Cupertino,CA,United States,37.324,-122.03,Volunteer
625176385,2012-10-07T02:00:00.003Z,Venice,CA,United States,33.998000000000005,-118.461,Literature
3121399886,2012-10-19T04:00:00.003Z,Calgary,AB,Canada,51.038000000000004,-114.09299999999999,Volunteer
1115798235,2012-09-21T21:30:00.003Z,Sunny Isles,FL,United States,25.930999999999997,-80.12100000000001,Entertainment
646830025,2012-09-23T21:00:00.003Z,Alameda,CA,United States,37.773,-122.277,Literature
2651137196,2012-11-09T02:00:00.003Z,Quebec,QC,Canada,46.812,-71.22800000000001,Volunteer
171502429,2012-08-06T02:00:00.000Z,Toronto,ON,Canada,43.64,-79.438,Music
3798475830,2012-06-16T12:00:00.000Z,Findlay,OH,United States,41.055,-83.605,Entertainment
1828417607,2012-07-11T20:00:00.000Z,El Paso,TX,United States,31.783,-106.323,Sports
1861970282,2012-11-22T03:00:00.003Z,Valley Stream,NY,United States,40.677,-73.71,Fashion
1037300835,2012-09-29T01:00:00.003Z,Plano,TX,United States,33.079,-96.823,Social
2589979034,2012-08-04T02:30:00.000Z,New York,NY,United States,40.721,-74.005,Sports
4232320006,2013-01-19T16:30:00.003Z,Kamloops,BC,Canada,50.652,-120.37100000000001,Fashion
383679684,2012-06-02T16:00:00.000Z,San Francisco,CA,United States,37.763000000000005,-122.419,Food
2524205339,2012-08-18T13:00:00.000Z,Geneva,IL,United States,41.873000000000005,-88.385,Fashion
2503291045,2012-11-16T00:00:00.003Z,San Antonio,TX,United States,29.504,-98.585,Music
537630678,2012-09-12T22:30:00.003Z,Parry Sound,ON,Canada,45.346000000000004,-80.036,Literature
4105419349,2012-08-11T05:30:00.000Z,Burlington,ON,Canada,43.328,-79.80199999999999,Dance
1421931342,2012-12-04T03:00:00.003Z,Chula Vista,CA,United States,32.621,-116.96600000000001,Food
1529081187,2012-09-30T02:00:00.003Z,New York,NY,United States,40.73,-73.987,Literature
2105224898,2012-11-17T00:00:00.001Z,Ottawa,ON,Canada,45.393,-75.69800000000001,Political
672531644,2012-11-02T17:00:00.003Z,Poughkeepsie,NY,United States,41.721000000000004,-73.934,Fashion
3228830361,2012-08-19T03:00:00.003Z,Webster,TX,United States,29.533,-95.134,Sports
3443937180,2012-11-23T08:00:00.003Z,Melbourne,VIC,Australia,-37.859,145.16899999999998,Literature
1758058821,2012-12-21T00:00:00.002Z,Louisville,KY,United States,38.241,-85.721,Volunteer
2392089999,2012-10-28T01:00:00.003Z,Dallas,TX,United States,32.784,-96.787,Political
3344473988,2012-07-21T19:00:00.000Z,Toronto,ON,Canada,43.67100000000001,-79.389,Music
3751982627,2012-12-01T02:30:00.003Z,Shelton,CT,United States,41.316,-73.093,Art
3440423062,2012-11-01T23:00:00.003Z,Lexington,KY,United States,38.06,-84.484,Social
2796674047,2012-08-19T23:30:00.003Z,Los Angeles,CA,United States,34.105,-118.319,Fashion
4149538317,2012-07-28T03:00:00.000Z,Minneapolis,MN,United States,44.983000000000004,-93.275,Music
1206242371,2012-12-08T16:00:00.003Z,Eagle Pass,TX,United States,28.706999999999997,-100.501,Volunteer
543846830,2012-10-13T11:00:00.003Z,Sydney,NSW,Australia,-33.875,151.22299999999998,Art
76120633,2012-09-20T15:00:00.003Z,Tucson,AZ,United States,32.251999999999995,-110.882,Food
3716628947,2012-09-06T01:00:00.003Z,Doral,FL,United States,25.804000000000002,-80.337,Sports
2915987260,2012-11-05T01:00:00.003Z,Dallas,TX,United States,32.765,-96.79,Political
2112726451,2012-06-01T02:00:00.000Z,Boca Raton,FL,United States,26.346999999999998,-80.084,Dance
852735921,2012-11-13T20:00:00.002Z,Hollywood,California,United States,,,Literature
4189255267,2012-10-28T04:00:00.003Z,El Cajon,CA,United States,32.795,-116.961,Food
2993647738,2012-12-14T09:00:00.003Z,Seattle,WA,United States,47.597,-122.32799999999999,Sports
2507858687,2012-11-17T18:00:00.003Z,Las Cruces,NM,United States,32.31,-106.78399999999999,Political
2154409666,2012-09-09T17:00:00.003Z,Fresno,CA,United States,36.744,-119.804,Volunteer
731170737,2012-09-16T16:00:00.003Z,Bronx,NY,United States,40.864000000000004,-73.885,Art
4168846566,2012-10-20T02:00:00.003Z,Toronto,ON,Canada,43.656000000000006,-79.398,Sports
1534314072,2012-10-10T16:30:00.003Z,Las Vegas,NV,United States,36.159,-115.194,Political
3499610090,2012-11-18T21:00:00.003Z,Ambridge,PA,United States,40.606,-80.21,Food
3219382744,2012-10-29T02:00:00.003Z,Brooklyn,NY,United States,40.696,-73.934,Literature
1057204883,2012-09-29T18:00:00.003Z,Austin,TX,United States,30.25,-97.749,Art
1279722975,2012-07-25T21:00:00.000Z,Rancho Cucamonga,CA,United States,34.107,-117.584,Outdoors
3859766034,2012-10-30T00:00:00.001Z,Hamilton,ON,Canada,43.25899999999999,-79.885,Social
829229568,2012-12-23T00:00:00.003Z,Saint Catharines,ON,Canada,43.156000000000006,-79.24600000000001,Outdoors
890131095,2012-08-07T16:00:00.000Z,Syosset,NY,United States,40.81,-73.501,Dance
2601800156,2012-10-27T18:00:00.003Z,Frederick,MD,United States,39.416,-77.426,Volunteer
3760335915,2012-10-05T00:00:00.003Z,Essex,CT,United States,41.351000000000006,-72.387,Music
3095769291,2012-05-17T19:00:00.000Z,Montreal,QC,Canada,45.513999999999996,-73.572,Entertainment
4042122157,2012-09-26T09:30:00.002Z,Bremen,Bremen,Germany,53.076,8.807,Literature
1231385662,2012-10-02T23:00:00.003Z,Jamaica,NY,United States,40.702,-73.798,Entertainment
3952194190,2012-11-16T07:45:00.003Z,Epping,NSW,Australia,-33.775999999999996,151.06799999999998,Fashion
668166839,2012-11-29T21:30:00.003Z,Halifax,NS,Canada,44.647,-63.574,Sports
577248727,2012-10-28T23:30:00.003Z,New Hope,PA,United States,40.373000000000005,-74.969,Literature
141459144,2012-08-26T03:00:00.003Z,Seattle,WA,United States,47.61600000000001,-122.322,Fashion
1918247552,2012-11-18T02:00:00.003Z,Saint Louis,MO,United States,38.595,-90.23700000000001,Volunteer
3443384927,2012-12-01T01:00:00.003Z,Aberdeen,MD,United States,39.522,-76.187,Outdoors
369045885,2012-11-08T00:00:00.003Z,Plainville,CT,United States,41.67,-72.873,Art
2205027943,2012-09-30T15:00:00.003Z,San Diego,CA,United States,32.731,-117.15,Volunteer
747892662,2012-12-16T01:00:00.003Z,Anniston,AL,United States,33.678000000000004,-85.853,Dance
208125330,2012-11-14T02:00:00.003Z,Chicago,IL,United States,41.895,-87.631,Food
853860673,2012-09-15T02:00:00.003Z,Duluth,MN,United States,47.033,-92.146,Social
3139390623,2012-11-11T19:00:00.003Z,Boston,MA,United States,42.342,-71.085,Sports
707166706,2012-09-12T01:00:00.003Z,Cincinnati,OH,United States,39.121,-84.531,Outdoors
1070895975,2012-08-12T00:00:00.000Z,Brooklyn,NY,United States,40.625,-74.024,Dance
3542492157,2012-11-04T01:00:00.003Z,New York,NY,United States,40.731,-74.002,Food
2161172218,2012-08-19T02:00:00.000Z,Frisco,TX,United States,33.118,-96.84100000000001,Fashion
757751555,2012-10-30T23:30:00.003Z,Bangor,ME,United States,44.827,-68.794,Literature
3226824922,2012-11-19T00:30:00.003Z,Toronto,ON,Canada,43.665,-79.407,Fashion
1281436222,2012-09-30T00:00:00.001Z,Kitchener,ON,Canada,43.475,-80.452,Volunteer
1003242650,2012-09-19T23:00:00.003Z,Harrison,NJ,United States,40.736999999999995,-74.15,Sports
534592637,2012-08-11T01:00:00.000Z,Ottawa,ON,Canada,45.325,-75.78,Sports
2362253425,2012-12-08T00:00:00.001Z,Monterey,CA,United States,36.599000000000004,-121.895,Literature
1293791120,2012-09-22T01:00:00.003Z,Hamilton,ON,Canada,43.258,-79.873,Political
2017067712,2012-07-01T22:00:00.000Z,Portland,OR,United States,45.527,-122.675,Music
4208186207,2012-07-20T17:00:00.000Z,Winter Park,FL,United States,28.625,-81.336,Political
1269084726,2012-11-30T05:00:00.003Z,Upland,CA,United States,34.106,-117.631,Sports
4249666816,2012-07-14T11:00:00.000Z,Memphis,TN,United States,35.109,-90.03200000000001,Social
75359286,2012-07-07T21:00:00.000Z,San Francisco,CA,United States,37.77,-122.42,Food
2168856663,2012-10-20T18:00:00.003Z,Alpine,NJ,United States,40.946999999999996,-73.918,Outdoors
591966430,2012-07-31T01:00:00.000Z,Houston,TX,United States,29.761999999999997,-95.361,Art
1104565451,2012-11-01T23:00:00.003Z,Norcross,GA,United States,33.923,-84.148,Political
3039699119,2012-10-06T01:00:00.003Z,Boston,MA,United States,42.364,-71.062,Literature
3520415646,2012-12-09T19:30:00.002Z,Kansas City,Missouri,United States,,,Art
1031568405,2012-12-01T23:00:00.003Z,Toronto,ON,Canada,43.652,-79.383,Sports
4165113665,2012-11-03T01:00:00.003Z,Oak Grove,KY,United States,36.668,-87.445,Political
2438566617,2012-06-23T20:30:00.000Z,Evansville,IN,United States,37.973,-87.57799999999999,Food
394016352,2012-11-03T23:00:00.003Z,Portland,OR,United States,45.486999999999995,-122.74700000000001,Music
436437067,2012-09-20T02:00:00.003Z,Des Moines,IA,United States,41.585,-93.637,Art
3092603768,2012-11-19T00:00:00.001Z,Peterborough,ON,Canada,44.288000000000004,-78.321,Literature
1265012714,2012-08-24T01:00:00.003Z,Toronto,ON,Canada,43.727,-79.45100000000001,Food
2936228834,2012-11-24T06:00:00.003Z,Sydney,NSW,Australia,-33.869,151.211,Music
2256513232,2012-10-14T00:00:00.001Z,Tuskegee,AL,United States,32.43,-85.70700000000001,Sports
583806289,2012-08-26T02:00:00.003Z,Grand Rapids,MI,United States,42.964,-85.669,Political
2798652686,2012-12-30T01:30:00.003Z,Houston,TX,United States,29.701999999999998,-95.51799999999999,Food
4178127135,2012-12-09T17:00:00.003Z,Gerry,NY,United States,42.183,-79.28399999999999,Food
1065101824,2012-10-24T03:00:00.003Z,Kingsburg,CA,United States,36.495,-119.531,Social
414453855,2012-12-09T02:00:00.003Z,Sorrento,VIC,Australia,-38.34,144.737,Art
670399284,2012-06-30T18:00:00.000Z,San Diego,CA,United States,32.749,-117.12899999999999,Fashion
1110341272,2012-12-23T00:00:00.003Z,Eastlake,OH,United States,41.663000000000004,-81.449,Volunteer
2507059951,2012-12-14T00:00:00.001Z,Greenlawn,NY,United States,40.87,-73.366,Entertainment
415320303,2012-10-19T01:00:00.003Z,Ames,IA,United States,42.019,-93.65,Music
176173915,2012-10-06T02:00:00.003Z,Bartlett,IL,United States,41.976000000000006,-88.208,Outdoors
2118863688,2012-06-03T18:30:00.000Z,Toronto,ON,Canada,43.658,-79.39699999999999,Sports
1607470167,2020-06-22T13:00:00.002Z,Westmount,Quebec,Canada,45.483000000000004,-73.6,Literature
3768339774,2012-08-20T05:00:00.003Z,West Hollywood,CA,United States,34.086,-118.383,Social
746306177,2012-06-16T10:00:00.000Z,Pottsville,PA,United States,40.686,-76.196,Fashion
4116694501,2012-08-28T02:00:00.003Z,New York,NY,United States,40.74,-73.99,Literature
3306749192,2012-10-12T03:30:00.003Z,Seattle,WA,United States,47.668,-122.38600000000001,Fashion
2467265061,2012-06-21T22:00:00.000Z,Toronto,Ontario,Canada,,,Volunteer
1297902383,2012-07-22T17:00:00.000Z,Brooklyn,NY,United States,40.68,-73.961,Literature
3161564073,2012-12-15T09:30:00.003Z,Adelaide,SA,Australia,-34.919000000000004,138.578,Music
616833113,2012-10-06T23:00:00.003Z,Niagara Falls,NY,United States,43.102,-79.027,Social
3779585246,2012-12-01T00:30:00.003Z,Montevideo,MN,United States,44.945,-95.72399999999999,Entertainment
2456332215,2012-10-31T23:00:00.003Z,Champaign,IL,United States,40.106,-88.23,Dance
1860069318,2012-08-09T22:00:00.000Z,Newton,MA,United States,42.356,-71.181,Entertainment
1784295139,2012-08-24T19:30:00.002Z,Toronto,Ontario,Canada,43.641000000000005,-79.389,Sports
2828079533,2012-11-28T00:30:00.003Z,New York,NY,United States,40.736,-74.01,Art
3292039800,2012-10-15T23:00:00.003Z,Tulsa,OK,United States,36.013000000000005,-95.885,Art
656698996,2012-10-14T01:00:00.003Z,Chesapeake,VA,United States,36.711999999999996,-76.256,Art
3174944013,2012-11-30T11:00:00.003Z,Sydney,NSW,Australia,-33.873000000000005,151.201,Outdoors
218923169,2012-12-07T06:00:00.003Z,Santa Ana,CA,United States,33.748000000000005,-117.87200000000001,Dance
1967496270,2012-11-24T04:30:00.003Z,Nashville,TN,United States,36.161,-86.77799999999999,Outdoors
1308521291,2012-12-19T05:00:00.003Z,Chicago,IL,United States,41.943999999999996,-87.649,Volunteer
446243271,2012-08-04T02:00:00.000Z,New York,NY,United States,40.734,-74.00399999999999,Dance
2301612744,2012-10-21T02:00:00.003Z,Cleveland,OH,United States,41.503,-81.689,Food
2970673330,2012-09-20T02:00:00.003Z,San Francisco,CA,United States,37.753,-122.40799999999999,Food
2552091854,2012-10-28T02:00:00.003Z,Cabot,AR,United States,34.96,-92.03200000000001,Art
3468729585,2012-12-09T02:00:00.003Z,Nashville,TN,United States,36.084,-86.70200000000001,Volunteer
294148421,2012-06-02T11:00:00.000Z,San Francisco,CA,United States,37.785,-122.43,Entertainment
1778320621,2012-08-18T02:00:00.003Z,Washington,DC,United States,38.907,-77.006,Art
78820001,2012-09-19T16:30:00.003Z,Clarksville,TN,United States,36.533,-87.353,Social
2948419230,2012-11-08T23:30:00.003Z,Lexington,KY,United States,37.999,-84.53399999999999,Volunteer
2141537022,2012-09-29T14:00:00.003Z,Bloomington,IL,United States,40.483000000000004,-88.994,Fashion
3833481729,2012-10-05T22:00:00.002Z,Montreal,Quebec,Canada,,,Political
3943845107,2012-05-26T13:00:00.000Z,Kansas City,MO,United States,39.099000000000004,-94.583,Volunteer
2634136364,2012-10-14T03:00:00.003Z,Denver,CO,United States,39.76,-104.984,Food
2813752274,2012-07-19T18:00:00.000Z,Chippewa Falls,WI,United States,44.941,-91.294,Outdoors
1285732903,2012-09-15T03:00:00.003Z,Norman,OK,United States,35.213,-97.444,Outdoors
3811836383,2012-11-16T11:00:00.002Z,Pottstown,PA,United States,40.269,-75.622,Political
249322235,2012-07-13T20:00:00.000Z,Kissimmee,FL,United States,28.320999999999998,-81.472,Volunteer
375389043,2012-08-03T21:00:00.000Z,Oklahoma City,OK,United States,35.527,-97.54799999999999,Fashion
1708223077,2012-12-05T01:00:00.003Z,Whittier,CA,United States,33.978,-118.037,Social
1952075064,2012-12-09T05:00:00.003Z,Maroochydore,QLD,Australia,-26.651999999999997,153.09,Political
2312176683,2013-01-01T05:00:00.003Z,Vancouver,BC,Canada,49.266000000000005,-123.111,Music
2465626588,2012-12-01T20:30:00.002Z,Wilrijk,Antwerpen,Belgium,,,Music
593365261,2012-09-21T04:00:00.000Z,Parramatta,NSW,Australia,-33.812,151.00799999999998,Volunteer
3188389493,2012-10-26T01:00:00.003Z,Fredericton,NB,Canada,45.963,-66.64399999999999,Dance
2818457188,2012-06-03T18:00:00.000Z,Toronto,ON,Canada,43.653,-79.431,Food
2481733300,2012-11-02T22:00:00.003Z,Saint Louis,MO,United States,38.614000000000004,-90.215,Fashion
3236322283,2012-10-07T03:00:00.003Z,Blythe,CA,United States,33.611,-114.57700000000001,Political
1453115743,2012-12-01T02:00:00.003Z,Kingston,ON,Canada,44.231,-76.48100000000001,Dance
3379408913,2012-11-17T19:00:00.003Z,Syracuse,NY,United States,43.058,-76.195,Dance
3645636847,2012-11-10T17:00:00.003Z,Boca Raton,FL,United States,26.355999999999998,-80.087,Literature
1242598222,2012-12-06T12:30:00.003Z,Saint Petersburg,FL,United States,27.771,-82.64299999999999,Dance
520739149,2012-09-22T02:00:00.003Z,Kirkland,WA,United States,47.705,-122.212,Outdoors
4289594497,2012-12-09T00:00:00.001Z,Houston,TX,United States,29.901999999999997,-95.637,Entertainment
3471829068,2012-09-07T16:30:00.003Z,Papineauville,QC,Canada,45.617,-75.027,Outdoors
2641587441,2012-10-20T00:00:00.001Z,Bronx,NY,United States,40.808,-73.929,Entertainment
3491728508,2012-09-30T00:00:00.003Z,Winnipeg,MB,Canada,49.902,-97.141,Food
1937220506,2012-11-29T05:00:00.003Z,Claremont,CA,United States,34.098,-117.713,Entertainment
2074358743,2012-11-23T00:30:00.003Z,Fort Wayne,IN,United States,41.049,-85.16799999999999,Dance
1434464821,2012-06-18T02:00:00.000Z,Newburyport,MA,United States,42.79600000000001,-70.884,Music
462660408,2012-08-26T23:00:00.003Z,Deal Park,NJ,United States,40.254,-74.00399999999999,Fashion
4206822075,2015-03-20T01:00:00.002Z,Renton,WA,United States,47.445,-122.18299999999999,Dance
1618905256,2012-06-16T20:00:00.000Z,Edinburg,TX,United States,26.309,-98.162,Outdoors
2947296759,2012-08-11T03:00:00.000Z,New York,NY,United States,40.75,-74.003,Entertainment
3599584167,2012-10-29T00:00:00.003Z,Lincoln,CA,United States,38.891999999999996,-121.292,Dance
3741546159,2012-11-03T14:00:00.003Z,Godley,IL,United States,41.232,-88.245,Outdoors
3122212721,2012-11-11T23:00:00.003Z,Harrisonburg,VA,United States,38.438,-78.873,Political
706233591,2012-10-25T03:30:00.003Z,San Francisco,CA,United States,37.766,-122.419,Sports
1930999182,2012-07-14T19:00:00.000Z,Kent,OH,United States,41.153999999999996,-81.358,Dance
2804504299,2012-11-17T23:30:00.003Z,Saint Clair Shores,MI,United States,42.501999999999995,-82.898,Social
808404655,2012-10-18T00:00:00.003Z,Toronto,ON,Canada,43.656000000000006,-79.408,Literature
402995467,2012-09-25T00:00:00.003Z,Brooklyn,NY,United States,40.713,-73.959,Art
2856899144,2012-11-11T00:30:00.003Z,Flagstaff,AZ,United States,35.194,-111.605,Dance
2635356458,2013-04-06T00:00:00.001Z,Fredericksburg,VA,United States,38.25,-77.498,Outdoors
3393675814,2012-07-15T20:00:00.000Z,San Diego,CA,United States,32.718,-117.162,Volunteer
2022576812,2012-11-04T02:00:00.003Z,Schenectady,NY,United States,42.786,-73.943,Sports
1148830972,2012-08-19T00:00:00.001Z,Toronto,ON,Canada,43.643,-79.426,Outdoors
1237251389,2012-08-31T01:30:00.003Z,San Diego,CA,United States,32.715,-117.162,Outdoors
3233924913,2012-10-20T00:00:00.001Z,Boston,MA,United States,42.38,-71.039,Fashion
